ID_Nac;X;Y
CSp-ÑVI_E4-88-0016;-78,502;-3,912
CSp-ÑIV_C4-93-0025;-78,507;-1,572
CSp-ÑIV_C4-93-0012;-78,507;-1,52
CSp-ÑIV_C4-100-0011;-78,506;-1,515
CSp-ÑIV_C4-100-0009;-78,506;-1,501
CSp-ÑIV_A4-81-0070;-78,507;-1,177
CSp-ÑVI_A2-95-0003;-78,503;-3,06
CSp-ÑIV_A2-87-0035;-78,506;-1,152
CSp-ÑIV_A4-87-0072;-78,506;-1,232
CSp-ÑIV_C4-93-0015;-78,506;-1,535
CSp-ÑIV_C2-90-0017;-78,506;-1,424
CSp-ÑIV_C4-100-0022;-78,505;-1,612
CSp-ÑIV_C4-93-0013;-78,505;-1,532
CSp-ÑIV_A2-81-0033;-78,506;-1,134
CSp-ÑIV_C2-90-0019;-78,505;-1,375
CSp-ÑIV_C2-92-0015;-78,505;-1,339
CSp-ÑIV_A2-81-0048;-78,505;-1,082
CSp-ÑIV_E4-95-0052;-78,504;-1,878
CSp-ÑIV_A2-81-0049;-78,505;-1,079
CSp-ÑVI_A2-88-0012;-78,502;-3,009
CSp-ÑIV_A4-91-0076;-78,504;-1,287
CSp-ÑIII_E2-91-0028;-78,505;-0,781
CSp-ÑIV_A4-81-0081;-78,504;-1,323
CSp-ÑIV_C4-86-0012;-78,504;-1,549
CSp-ÑIV_C4-86-0011;-78,504;-1,558
CSp-ÑIV_A2-81-0032;-78,504;-1,133
CSp-ÑIV_A4-98-0005;-78,504;-1,241
CSp-ÑIV_A4-98-0004;-78,503;-1,232
CSp-ÑIV_C2-90-0020;-78,502;-1,379
CSp-ÑIV_A2-91-0018;-78,503;-1,021
CSp-ÑIV_C4-93-0026;-78,502;-1,572
CSp-ÑVI_F1-97-0028;-78,497;-3,792
CSp-ÑIV_C2-92-0014;-78,502;-1,347
CSp-ÑIV_C2-90-0005;-78,501;-1,427
CSp-ÑIV_A4-81-0080;-78,501;-1,324
CSp-ÑVI_F1-97-0026;-78,496;-3,775
CSp-ÑIV_A4-81-0068;-78,501;-1,172
CSp-ÑIV_C4-93-0011;-78,501;-1,519
CSp-ÑVI_F1-97-0027;-78,495;-3,781
CSp-ÑIV_F1-99-0087;-78,5;-1,682
CSp-ÑVI_F1-97-0025;-78,495;-3,769
CSp-ÑIV_D3-99-0008;-78,499;-1,562
CSp-ÑIV_D1-92-0013;-78,499;-1,443
CSp-ÑIV_D1-90-0020;-78,498;-1,363
CSp-ÑIV_D1-82-0018;-78,498;-1,393
CSp-ÑIV_B1-91-0010;-78,498;-1,093
CSp-ÑIV_B1-87-0019;-78,498;-1,056
CSp-ÑIV_B3-82-0003;-78,497;-1,322
CSp-ÑIV_B3-92-0011;-78,497;-1,264
CSp-ÑIV_D3-93-0006;-78,497;-1,538
CSp-ÑIV_B3-82-0011;-78,497;-1,257
CSp-ÑIV_B3-92-0008;-78,497;-1,225
CSp-ÑVI_B1-95-0001;-78,494;-3,061
CSp-ÑIV_B3-82-0004;-78,496;-1,315
CSp-ÑIV_B1-91-0009;-78,496;-1,092
CSp-ÑIV_B1-81-0004;-78,496;-1,108
CSp-ÑIV_B1-91-0004;-78,496;-1,112
CSp-ÑIV_B3-92-0010;-78,496;-1,237
CSp-ÑIV_B1-91-0005;-78,495;-1,104
CSp-ÑIV_D3-99-0007;-78,495;-1,521
CSp-ÑIV_B3-82-0015;-78,495;-1,243
CSp-ÑIV_B3-82-0016;-78,495;-1,213
CSp-ÑIV_B1-87-0018;-78,495;-1,062
CSp-ÑIV_B1-91-0006;-78,495;-1,096
CSp-ÑIV_B3-82-0008;-78,494;-1,28
CSp-ÑVI_B1-88-0020;-78,491;-3,01
CSp-ÑVI_B1-89-0031;-78,491;-3,15
CSp-ÑIV_F1-99-0086;-78,494;-1,69
CSp-ÑIV_B3-82-0002;-78,494;-1,319
CSp-ÑIV_B3-82-0019;-78,494;-1,181
CSp-ÑIV_B1-91-0007;-78,494;-1,1
CSp-ÑIV_B1-81-0006;-78,493;-1,111
CSp-ÑIV_D1-90-0019;-78,493;-1,356
CSp-ÑIV_B3-82-0012;-78,493;-1,277
CSp-ÑIV_D3-99-0005;-78,492;-1,595
CSp-ÑIV_B3-92-0009;-78,492;-1,234
CSp-ÑIV_B1-87-0003;-78,492;-1,137
CSp-ÑIV_D3-99-0006;-78,491;-1,525
CSp-ÑIV_D3-99-0004;-78,491;-1,594
CSp-ÑIV_B1-87-0014;-78,491;-1,065
CSp-ÑIV_B3-90-0012;-78,491;-1,253
CSp-ÑIV_F3-94-0063;-78,49;-1,885
CSp-ÑIV_D1-82-0017;-78,491;-1,391
CSp-ÑVI_B1-84-0024;-78,488;-3,116
CSp-ÑIV_D1-92-0019;-78,491;-1,371
CSp-ÑIV_D1-92-0019;-78,491;-1,371
CSp-ÑIV_B1-87-0025;-78,491;-1,034
CSp-ÑIV_B1-87-0015;-78,491;-1,028
CSp-ÑIII_F3-88-0061;-78,49;-0,915
CSp-ÑIV_B1-91-0012;-78,49;-1,077
CSp-ÑIV_B1-87-0004;-78,489;-1,139
CSp-ÑIV_D3-93-0005;-78,489;-1,546
CSp-ÑVI_B1-88-0001;-78,486;-3,085
CSp-ÑIV_D1-82-0023;-78,489;-1,344
CSp-ÑIV_B1-91-0011;-78,489;-1,078
CSp-ÑVI_B1-88-0021;-78,485;-3,002
CSp-ÑIV_B1-91-0002;-78,488;-1,122
CSp-ÑIV_F3-94-0062;-78,487;-1,885
CSp-ÑIV_D1-92-0014;-78,488;-1,428
CSp-ÑIV_D1-92-0018;-78,487;-1,379
CSp-ÑVI_B3-89-0093;-78,484;-3,167
CSp-ÑIV_B1-81-0022;-78,487;-1,028
CSp-ÑIV_B1-81-0003;-78,487;-1,103
CSp-ÑIV_B3-92-0007;-78,486;-1,217
CSp-ÑIV_B1-87-0024;-78,486;-1,034
CSp-ÑIV_D1-90-0017;-78,486;-1,403
CSp-ÑIV_B1-87-0010;-78,485;-1,087
CSp-ÑVI_B3-95-0018;-78,482;-3,26
CSp-ÑV_D3-94-0035;-78,482;-2,585
CSp-ÑIV_D1-82-0014;-78,484;-1,347
CSp-ÑIV_B1-91-0001;-78,484;-1,127
CSp-ÑIV_B3-92-0006;-78,484;-1,213
CSp-ÑIV_B3-92-0005;-78,484;-1,211
CSp-ÑIV_B1-91-0013;-78,484;-1,063
CSp-ÑIV_D3-86-0004;-78,483;-1,508
CSp-ÑV_B3-82-0036;-78,482;-2,189
CSp-ÑIV_B3-90-0004;-78,483;-1,298
CSp-ÑIV_B3-90-0003;-78,483;-1,3
CSp-ÑVI_B1-95-0007;-78,48;-3,03
CSp-ÑIV_B1-87-0011;-78,483;-1,091
CSp-ÑVI_B3-95-0027;-78,479;-3,261
CSp-ÑVI_B3-95-0027;-78,479;-3,261
CSp-ÑVI_D3-97-0008;-78,478;-3,588
CSp-ÑIV_B1-87-0002;-78,482;-1,143
CSp-ÑIV_B3-82-0014;-78,482;-1,242
CSp-ÑIV_B1-91-0008;-78,482;-1,103
CSp-ÑIV_B1-87-0012;-78,482;-1,089
CSp-ÑIV_B3-82-0018;-78,481;-1,177
CSp-ÑIV_B1-87-0017;-78,481;-1,058
CSp-ÑIV_D1-92-0012;-78,481;-1,364
CSp-ÑIV_B3-92-0004;-78,481;-1,207
CSp-ÑIV_B1-91-0003;-78,481;-1,122
CSp-ÑIV_B3-82-0010;-78,481;-1,275
CSp-ÑIV_B3-82-0013;-78,481;-1,251
CSp-ÑVI_B1-88-0003;-78,478;-3,085
CSp-ÑIV_B1-87-0007;-78,481;-1,099
CSp-ÑIV_B1-91-0014;-78,48;-1,063
CSp-ÑIV_B1-87-0009;-78,48;-1,1
CSp-ÑVI_B3-95-0017;-78,476;-3,258
CSp-ÑIV_B1-81-0012;-78,48;-1,092
CSp-ÑIV_D3-86-0005;-78,479;-1,504
CSp-ÑIV_D3-86-0003;-78,479;-1,515
CSp-ÑIV_D1-82-0015;-78,479;-1,402
CSp-ÑIV_D1-82-0022;-78,479;-1,353
CSp-ÑIV_D1-92-0017;-78,478;-1,384
CSp-ÑIV_B1-81-0009;-78,478;-1,098
CSp-ÑIV_B1-87-0013;-78,478;-1,085
CSp-ÑIV_D1-82-0016;-78,477;-1,401
CSp-ÑIV_B1-87-0001;-78,477;-1,156
CSp-ÑVI_B1-95-0006;-78,474;-3,052
CSp-ÑIV_D1-92-0016;-78,476;-1,394
CSp-ÑIV_D3-86-0006;-78,476;-1,507
CSp-ÑIV_B3-82-0001;-78,476;-1,317
CSp-ÑVI_B1-89-0092;-78,472;-3,16
CSp-ÑV_B3-82-0037;-78,474;-2,196
CSp-ÑIV_B1-87-0016;-78,475;-1,055
CSp-ÑIV_B1-81-0007;-78,475;-1,095
CSp-ÑIV_B1-81-0014;-78,475;-1,092
CSp-ÑVI_B1-95-0008;-78,471;-3,034
CSp-ÑIV_D1-90-0008;-78,474;-1,428
CSp-ÑIV_B3-90-0001;-78,473;-1,293
CSp-ÑIV_B1-81-0011;-78,473;-1,098
CSp-ÑV_F3-84-0036;-78,47;-2,986
CSp-ÑVI_B1-95-0030;-78,47;-3,103
CSp-ÑIV_D1-82-0021;-78,473;-1,36
CSp-ÑIV_D3-82-0001;-78,473;-1,544
CSp-ÑVI_B1-84-0035;-78,47;-3,069
CSp-ÑIV_D3-93-0002;-78,472;-1,548
CSp-ÑVI_B1-88-0006;-78,47;-3,08
CSp-ÑIV_D3-93-0003;-78,472;-1,547
CSp-ÑIV_B3-90-0002;-78,472;-1,301
CSp-ÑIV_D1-92-0011;-78,472;-1,338
CSp-ÑIV_B1-81-0010;-78,472;-1,095
CSp-ÑV_B3-82-0038;-78,47;-2,205
CSp-ÑVI_B1-88-0005;-78,469;-3,095
CSp-ÑVI_D1-97-0037;-78,468;-3,335
CSp-ÑVI_B1-84-0034;-78,468;-3,066
CSp-ÑIV_D1-82-0013;-78,471;-1,419
CSp-ÑIV_D3-82-0006;-78,47;-1,536
CSp-ÑIV_D3-93-0004;-78,47;-1,543
CSp-ÑIV_D3-82-0005;-78,47;-1,535
CSp-ÑIV_D3-86-0001;-78,47;-1,509
CSp-ÑIV_B1-81-0020;-78,47;-1,022
CSp-ÑV_F3-95-0032;-78,466;-2,999
CSp-ÑV_D3-81-0035;-78,467;-2,612
CSp-ÑV_D3-81-0035;-78,467;-2,612
CSp-ÑIV_F3-94-0061;-78,468;-1,887
CSp-ÑIV_B3-82-0017;-78,468;-1,177
CSp-ÑIV_D3-93-0001;-78,468;-1,549
CSp-ÑVI_B1-95-0005;-78,464;-3,061
CSp-ÑIV_B3-82-0009;-78,467;-1,268
CSp-ÑIV_D3-86-0002;-78,467;-1,51
CSp-ÑVI_D3-97-0005;-78,462;-3,56
CSp-ÑVI_B3-95-0024;-78,463;-3,192
CSp-ÑIV_D1-92-0015;-78,466;-1,432
CSp-ÑIV_D1-82-0012;-78,466;-1,407
CSp-ÑIV_B1-87-0005;-78,466;-1,098
CSp-ÑIV_B1-81-0021;-78,466;-1,039
CSp-ÑIV_B1-81-0016;-78,466;-1,09
CSp-ÑIV_D3-82-0004;-78,465;-1,553
CSp-ÑIV_B1-91-0015;-78,466;-1,063
CSp-ÑIV_B1-87-0021;-78,465;-1,074
CSp-ÑIV_D3-82-0003;-78,464;-1,546
CSp-ÑIII_F1-99-0057;-78,465;-0,816
CSp-ÑIV_B3-92-0003;-78,464;-1,316
CSp-ÑIV_B1-91-0016;-78,464;-1,072
CSp-ÑVI_D1-97-0040;-78,46;-3,336
CSp-ÑIV_B1-81-0015;-78,463;-1,088
CSp-ÑIV_D1-82-0019;-78,462;-1,36
CSp-ÑIV_B3-82-0007;-78,462;-1,321
CSp-ÑIV_B1-81-0018;-78,462;-1,019
CSp-ÑVI_B3-97-0038;-78,458;-3,329
CSp-ÑIV_D1-92-0010;-78,462;-1,336
CSp-ÑVI_D3-97-0002;-78,458;-3,553
CSp-ÑVI_D1-97-0041;-78,458;-3,334
CSp-ÑV_B3-82-0039;-78,46;-2,204
CSp-ÑV_D3-100-0054;-78,458;-2,66
CSp-ÑIV_B1-81-0019;-78,459;-1,011
CSp-ÑVI_B3-95-0025;-78,456;-3,192
CSp-ÑVI_B3-95-0023;-78,455;-3,2
CSp-ÑIV_D3-82-0002;-78,457;-1,546
CSp-ÑIV_B1-87-0022;-78,458;-1,076
CSp-ÑIV_B1-87-0023;-78,458;-1,077
CSp-ÑVI_B1-95-0031;-78,454;-3,101
CSp-ÑIV_D1-82-0011;-78,457;-1,409
CSp-ÑVI_D3-97-0001;-78,453;-3,533
CSp-ÑV_D3-81-0037;-78,455;-2,608
CSp-ÑVI_D3-97-0004;-78,452;-3,562
CSp-ÑVI_B1-95-0004;-78,454;-3,068
CSp-ÑIV_D1-92-0008;-78,456;-1,341
CSp-ÑIV_D1-92-0008;-78,456;-1,341
CSp-ÑV_F3-89-0074;-78,453;-2,996
CSp-ÑVI_B1-89-0090;-78,453;-3,16
CSp-ÑIV_D1-90-0013;-78,455;-1,392
CSp-ÑVI_B1-89-0073;-78,453;-3,016
CSp-ÑIV_B3-82-0005;-78,455;-1,319
CSp-ÑV_D3-81-0038;-78,453;-2,618
CSp-ÑVI_B1-84-0023;-78,45;-3,108
CSp-ÑIV_B3-82-0006;-78,453;-1,319
CSp-ÑIV_B3-92-0002;-78,453;-1,327
CSp-ÑV_B3-82-0040;-78,452;-2,21
CSp-ÑV_D3-100-0034;-78,45;-2,609
CSp-ÑV_D3-100-0053;-78,45;-2,631
CSp-ÑIV_D1-90-0009;-78,451;-1,419
CSp-ÑIV_D1-90-0015;-78,451;-1,383
CSp-ÑV_F3-84-0037;-78,446;-2,972
CSp-ÑIV_B3-92-0001;-78,448;-1,322
CSp-ÑIV_D1-90-0014;-78,446;-1,381
CSp-ÑIV_D1-90-0018;-78,446;-1,396
CSp-ÑVI_B3-95-0026;-78,442;-3,202
CSp-ÑVI_B1-95-0029;-78,442;-3,128
CSp-ÑV_B3-82-0041;-78,443;-2,215
CSp-ÑIV_D1-90-0010;-78,444;-1,418
CSp-ÑIV_D1-90-0010;-78,444;-1,418
CSp-ÑV_B3-82-0042;-78,441;-2,215
CSp-ÑVI_D3-97-0007;-78,438;-3,566
CSp-ÑVI_B3-89-0086;-78,439;-3,18
CSp-ÑIV_D1-92-0009;-78,439;-1,372
CSp-ÑIII_F3-88-0060;-78,44;-0,91
CSp-ÑVI_B3-89-0030;-78,436;-3,21
CSp-ÑVI_B3-89-0080;-78,435;-3,173
CSp-ÑV_F3-84-0028;-78,435;-2,983
CSp-ÑV_F3-84-0029;-78,435;-2,979
CSp-ÑIV_D1-92-0007;-78,437;-1,353
CSp-ÑVI_D3-97-0006;-78,432;-3,57
CSp-ÑV_D3-100-0035;-78,434;-2,652
CSp-ÑV_F3-95-0033;-78,432;-2,944
CSp-ÑIV_D1-90-0004;-78,432;-1,375
CSp-ÑIV_D1-92-0021;-78,431;-1,427
CSp-ÑV_F3-84-0027;-78,428;-2,991
CSp-ÑIV_B3-90-0011;-78,427;-1,33
CSp-ÑV_F3-88-0043;-78,423;-2,951
CSp-ÑIV_D1-82-0005;-78,425;-1,385
CSp-ÑIV_D1-82-0010;-78,425;-1,421
CSp-ÑIV_B3-90-0010;-78,422;-1,299
CSp-ÑIII_F1-99-0056;-78,422;-0,808
CSp-ÑIV_D1-90-0001;-78,421;-1,356
CSp-ÑV_F3-84-0026;-78,415;-2,987
CSp-ÑIV_D1-90-0003;-78,417;-1,374
CSp-ÑV_D3-94-0036;-78,414;-2,649
CSp-ÑV_F3-88-0044;-78,412;-2,961
CSp-ÑIV_D1-90-0002;-78,413;-1,367
CSp-ÑV_D3-100-0036;-78,41;-2,649
CSp-ÑIV_D1-82-0008;-78,41;-1,412
CSp-ÑIV_D1-82-0001;-78,409;-1,337
CSp-ÑV_F3-88-0042;-78,406;-2,921
CSp-ÑV_F1-100-0039;-78,406;-2,744
CSp-ÑIV_D1-82-0006;-78,407;-1,362
CSp-ÑIV_D1-82-0004;-78,406;-1,403
CSp-ÑIV_D1-82-0003;-78,405;-1,409
CSp-ÑIV_B3-90-0009;-78,405;-1,324
CSp-ÑIV_B3-90-0005;-78,405;-1,296
CSp-ÑIV_D1-92-0006;-78,404;-1,351
CSp-ÑV_B3-82-0043;-78,403;-2,21
CSp-ÑV_F1-100-0040;-78,401;-2,747
CSp-ÑV_D3-96-0034;-78,401;-2,66
CSp-ÑIV_D1-82-0007;-78,402;-1,372
CSp-ÑV_F1-100-0029;-78,4;-2,723
CSp-ÑIV_B3-90-0006;-78,402;-1,294
CSp-ÑIV_B3-90-0007;-78,401;-1,296
CSp-ÑV_D3-100-0055;-78,398;-2,666
CSp-ÑVI_B1-88-0035;-78,395;-3,042
CSp-ÑV_F3-88-0041;-78,394;-2,908
CSp-ÑV_F3-88-0039;-78,394;-2,892
CSp-ÑV_F1-96-0036;-78,394;-2,674
CSp-ÑIV_B3-90-0008;-78,397;-1,299
CSp-ÑV_F3-95-0034;-78,394;-2,877
CSp-ÑV_F3-84-0025;-78,393;-2,995
CSp-ÑV_F1-100-0030;-78,394;-2,715
CSp-ÑV_F1-100-0037;-78,39;-2,693
CSp-ÑV_F1-96-0037;-78,387;-2,678
CSp-ÑVI_B1-95-0022;-78,386;-3,006
CSp-ÑV_F1-96-0038;-78,385;-2,698
CSp-ÑV_F1-96-0039;-78,382;-2,703
CSp-ÑVI_B1-95-0021;-78,381;-3,033
CSp-ÑIV_D1-82-0024;-78,379;-1,397
CSp-ÑV_F1-100-0032;-78,374;-2,712
CSp-ÑV_F3-88-0054;-78,373;-2,9
CSp-ÑV_F1-100-0031;-78,373;-2,713
CSp-ÑV_F3-95-0035;-78,372;-2,863
CSp-ÑV_D3-94-0045;-78,371;-2,662
CSp-ÑV_F1-100-0042;-78,37;-2,743
CSp-ÑV_F3-95-0036;-78,369;-2,859
CSp-ÑV_F3-88-0052;-78,369;-2,916
CSp-ÑV_F1-100-0033;-78,369;-2,714
CSp-ÑV_F3-89-0104;-78,368;-2,85
CSp-ÑIV_D1-90-0016;-78,37;-1,403
CSp-ÑV_F3-89-0101;-78,367;-2,869
CSp-ÑVI_B1-88-0034;-78,366;-3,054
CSp-ÑV_F1-100-0043;-78,367;-2,748
CSp-ÑIV_D1-92-0004;-78,369;-1,397
CSp-ÑV_D3-94-0046;-78,366;-2,659
CSp-ÑV_F3-89-0107;-78,365;-2,842
CSp-ÑV_F3-88-0050;-78,363;-2,921
CSp-ÑV_F3-88-0046;-78,363;-2,938
CSp-ÑV_D3-81-0014;-78,364;-2,655
CSp-ÑV_F3-88-0045;-78,362;-2,946
CSp-ÑV_D3-81-0015;-78,362;-2,664
CSp-ÑIV_D1-82-0025;-78,364;-1,403
CSp-ÑV_F3-88-0053;-78,361;-2,928
CSp-ÑV_F3-89-0103;-78,36;-2,848
CSp-ÑV_F3-88-0055;-78,36;-2,835
CSp-ÑV_F3-89-0100;-78,36;-2,868
CSp-ÑV_F3-88-0051;-78,359;-2,92
CSp-ÑV_F1-96-0044;-78,359;-2,827
CSp-ÑV_F3-88-0056;-78,358;-2,835
CSp-ÑV_F1-96-0045;-78,357;-2,822
CSp-ÑV_F3-89-0102;-78,356;-2,848
CSp-ÑV_F3-88-0049;-78,356;-2,934
CSp-ÑV_F3-88-0047;-78,355;-2,935
CSp-ÑV_F3-89-0095;-78,355;-2,873
CSp-ÑV_F3-89-0094;-78,353;-2,874
CSp-ÑV_B3-82-0044;-78,353;-2,189
CSp-ÑV_F1-100-0049;-78,352;-2,827
CSp-ÑV_F1-81-0017;-78,352;-2,689
CSp-ÑV_F3-84-0033;-78,35;-2,96
CSp-ÑV_F1-100-0050;-78,349;-2,816
CSp-ÑV_F1-96-0046;-78,349;-2,817
CSp-ÑIV_D1-92-0001;-78,35;-1,388
CSp-ÑIV_D1-92-0002;-78,349;-1,389
CSp-ÑIV_D1-92-0002;-78,349;-1,389
CSp-ÑV_F1-100-0051;-78,346;-2,807
CSp-ÑV_F1-94-0039;-78,345;-2,764
CSp-ÑV_F1-100-0052;-78,342;-2,785
CSp-ÑV_F3-84-0032;-78,34;-2,955
CSp-ÑV_F1-100-0038;-78,34;-2,707
CSp-ÑIV_D1-90-0007;-78,337;-1,407
CSp-ÑV_F1-94-0027;-78,335;-2,725
CSp-ÑV_F1-96-0047;-78,334;-2,8
CSp-ÑV_F1-94-0038;-78,334;-2,76
CSp-ÑV_F1-100-0045;-78,334;-2,773
CSp-ÑV_F1-100-0044;-78,333;-2,779
CSp-ÑV_F1-94-0030;-78,333;-2,737
CSp-ÑV_F1-94-0037;-78,332;-2,758
CSp-ÑV_F1-94-0047;-78,331;-2,705
CSp-ÑV_F1-94-0029;-78,326;-2,73
CSp-ÑV_F1-94-0048;-78,325;-2,713
CSp-ÑV_F1-81-0034;-78,325;-2,799
CSp-ÑV_F1-94-0028;-78,325;-2,728
CSp-ÑV_F3-84-0031;-78,324;-2,961
CSp-ÑIV_D1-92-0005;-78,326;-1,395
CSp-ÑV_F3-84-0030;-78,322;-2,966
CSp-ÑV_F1-94-0040;-78,32;-2,756
CSp-ÑV_F1-96-0050;-78,32;-2,715
CSp-ÑV_B3-82-0045;-78,321;-2,188
CSp-ÑV_F1-81-0033;-78,318;-2,803
CSp-ÑV_F1-96-0053;-78,318;-2,738
CSp-ÑV_F1-96-0049;-78,317;-2,712
CSp-ÑV_F1-96-0048;-78,316;-2,709
CSp-ÑV_F1-81-0032;-78,315;-2,81
CSp-ÑV_F1-94-0041;-78,312;-2,763
CSp-ÑV_F1-96-0056;-78,312;-2,736
CSp-ÑV_F1-81-0031;-78,311;-2,815
CSp-ÑV_F1-81-0030;-78,311;-2,82
CSp-ÑV_F1-96-0062;-78,311;-2,728
CSp-ÑV_F1-94-0044;-78,307;-2,748
CSp-ÑV_B3-86-0039;-78,304;-2,211
CSp-ÑV_F1-100-0048;-78,301;-2,737
CSp-ÑV_F1-81-0039;-78,297;-2,775
CSp-ÑV_F1-94-0043;-78,295;-2,757
CSp-ÑV_B3-86-0040;-78,296;-2,224
CSp-ÑV_F1-94-0042;-78,293;-2,761
CSp-ÑV_B3-86-0041;-78,292;-2,224
CSp-ÑV_F1-81-0042;-78,288;-2,774
CSp-ÑV_F1-81-0041;-78,288;-2,776
CSp-ÑV_F1-81-0040;-78,288;-2,777
CSp-ÑV_D3-96-0059;-78,286;-2,656
CSp-ÑV_F1-100-0047;-78,285;-2,739
CSp-ÑV_F1-100-0046;-78,283;-2,739
CSp-ÑV_F1-81-0043;-78,282;-2,773
CSp-ÑV_B3-86-0042;-78,283;-2,232
CSp-ÑV_F1-96-0061;-78,28;-2,685
CSp-ÑV_F1-100-0026;-78,277;-2,739
CSp-ÑV_F1-96-0060;-78,277;-2,674
CSp-ÑV_F1-100-0024;-78,276;-2,749
CSp-ÑV_F1-81-0049;-78,276;-2,729
CSp-ÑV_F1-100-0025;-78,276;-2,744
CSp-ÑV_F1-81-0051;-78,275;-2,735
CSp-ÑV_F1-81-0050;-78,275;-2,729
CSp-ÑV_F1-81-0044;-78,275;-2,764
CSp-ÑV_F1-100-0027;-78,272;-2,743
CSp-ÑV_F1-81-0048;-78,271;-2,732
CSp-ÑIV_D1-90-0006;-78,273;-1,406
CSp-ÑV_F1-100-0028;-78,271;-2,741
CSp-ÑV_F1-81-0046;-78,269;-2,728
CSp-ÑV_F1-81-0045;-78,267;-2,728
CSp-ÑV_D3-81-0001;-78,264;-2,576
CSp-ÑV_D3-81-0002;-78,264;-2,576
CSp-ÑV_D3-94-0049;-78,262;-2,577
CSp-ÑV_F1-81-0026;-78,262;-2,731
CSp-ÑV_F1-81-0027;-78,261;-2,73
CSp-ÑV_D3-94-0050;-78,261;-2,576
CSp-ÑV_F1-96-0031;-78,259;-2,717
CSp-ÑV_F1-100-0019;-78,258;-2,765
CSp-ÑV_F1-96-0029;-78,258;-2,723
CSp-ÑV_F1-96-0032;-78,258;-2,716
CSp-ÑIII_D3-100-0031;-78,26;-0,544
CSp-ÑV_F1-96-0042;-78,256;-2,7
CSp-ÑV_F1-94-0026;-78,256;-2,697
CSp-ÑV_F1-96-0030;-78,255;-2,721
CSp-ÑV_F1-94-0018;-78,255;-2,773
CSp-ÑV_F1-96-0028;-78,255;-2,762
CSp-ÑV_F1-96-0043;-78,255;-2,699
CSp-ÑV_F1-81-0029;-78,254;-2,744
CSp-ÑV_F1-96-0058;-78,253;-2,758
CSp-ÑV_B3-86-0043;-78,253;-2,225
CSp-ÑV_F1-81-0028;-78,252;-2,732
CSp-ÑV_F1-94-0017;-78,251;-2,778
CSp-ÑIV_D1-90-0005;-78,253;-1,411
CSp-ÑV_F2-96-0021;-78,25;-2,792
CSp-ÑV_D4-81-0003;-78,249;-2,586
CSp-ÑV_F2-96-0051;-78,249;-2,777
CSp-ÑV_F4-89-0109;-78,248;-2,927
CSp-ÑV_F2-100-0018;-78,248;-2,797
CSp-ÑV_F2-96-0057;-78,247;-2,715
CSp-ÑIV_D2-82-0003;-78,249;-1,407
CSp-ÑV_F2-100-0021;-78,246;-2,701
CSp-ÑV_F2-96-0020;-78,246;-2,802
CSp-ÑV_D4-94-0051;-78,246;-2,591
CSp-ÑV_D4-94-0052;-78,246;-2,613
CSp-ÑV_F2-96-0023;-78,245;-2,757
CSp-ÑIV_D2-90-0024;-78,247;-1,401
CSp-ÑIV_D2-82-0001;-78,247;-1,399
CSp-ÑV_B4-93-0042;-78,245;-2,212
CSp-ÑV_F2-100-0012;-78,244;-2,673
CSp-ÑV_F4-89-0110;-78,243;-2,916
CSp-ÑV_B4-93-0043;-78,244;-2,224
CSp-ÑIV_D2-82-0002;-78,245;-1,399
CSp-ÑV_F4-89-0111;-78,242;-2,903
CSp-ÑV_D4-81-0004;-78,242;-2,601
CSp-ÑV_F2-100-0009;-78,242;-2,677
CSp-ÑV_F2-100-0011;-78,241;-2,674
CSp-ÑV_F4-88-0058;-78,241;-2,835
CSp-ÑV_F2-100-0013;-78,241;-2,673
CSp-ÑV_F2-100-0023;-78,241;-2,706
CSp-ÑV_F2-94-0022;-78,241;-2,695
CSp-ÑV_F2-100-0010;-78,241;-2,677
CSp-ÑV_F2-100-0022;-78,241;-2,697
CSp-ÑV_F2-81-0020;-78,24;-2,81
CSp-ÑV_B4-93-0044;-78,241;-2,224
CSp-ÑV_F2-96-0016;-78,24;-2,675
CSp-ÑV_F2-94-0021;-78,24;-2,69
CSp-ÑV_F4-84-0040;-78,239;-2,871
CSp-ÑV_F2-94-0020;-78,239;-2,69
CSp-ÑV_D4-100-0001;-78,239;-2,606
CSp-ÑV_F4-89-0108;-78,238;-2,939
CSp-ÑV_F2-94-0032;-78,238;-2,672
CSp-ÑV_F4-84-0038;-78,238;-2,892
CSp-ÑV_F4-84-0038;-78,238;-2,892
CSp-ÑV_F2-100-0016;-78,238;-2,686
CSp-ÑV_D4-81-0009;-78,238;-2,663
CSp-ÑV_F2-81-0019;-78,237;-2,833
CSp-ÑV_F2-100-0017;-78,237;-2,686
CSp-ÑV_F2-100-0014;-78,237;-2,683
CSp-ÑV_F2-100-0015;-78,236;-2,683
CSp-ÑV_F2-96-0017;-78,236;-2,677
CSp-ÑV_D4-100-0002;-78,236;-2,607
CSp-ÑV_D4-81-0010;-78,235;-2,66
CSp-ÑV_D4-81-0011;-78,235;-2,658
CSp-ÑV_F2-94-0033;-78,234;-2,675
CSp-ÑV_F2-94-0034;-78,234;-2,676
CSp-ÑV_F4-88-0057;-78,234;-2,865
CSp-ÑV_F2-96-0019;-78,234;-2,681
CSp-ÑIV_D2-90-0021;-78,236;-1,449
CSp-ÑV_F2-100-0020;-78,234;-2,708
CSp-ÑV_F4-84-0041;-78,233;-2,867
CSp-ÑV_F4-84-0041;-78,233;-2,867
